"X","Y","clc_quartier","clc_secteur","haut_tot","haut_tronc","tronc_diam","fk_arb_etat","fk_stadedev","fk_port","fk_pied","fk_situation","fk_revetement","commentaire_environnement","dte_plantation","age_estim","fk_prec_estim","clc_nbr_diag","dte_abattage","fk_nomtech","villeca","feuillage","remarquable","src_geo"
1717588.2335,8293899.932,"Quartier Saint-Martin - Oëstres","Rue Georges Charpak",7,3,50,"EN PLACE","jeune","semi libre","gazon","Alignement","Non","RAS",2009-01-01,NA,NA,NA,NA,"PLAACE","CASQ","Feuillu",FALSE,"Orthophoto"
1717572.5516,8293895.7615,"Quartier Saint-Martin - Oëstres","Rue Georges Charpak",7,3,49,"EN PLACE","jeune","semi libre","gazon","Alignement","Non","RAS",2009-01-01,NA,NA,NA,NA,"PLAACE","CASQ","Feuillu",FALSE,"Orthophoto"
1717541.1303,8293886.8452,"Quartier Saint-Martin - Oëstres","Rue Georges Charpak",7,3,49,"EN PLACE","jeune","semi libre","gazon","Alignement","Non","RAS",2009-01-01,NA,NA,NA,NA,"PLAACE","CASQ","Feuillu",FALSE,"Orthophoto"
1717527.4961,8293882.4475,"Quartier Saint-Martin - Oëstres","Rue Georges Charpak",7,3,42,"EN PLACE","jeune","semi libre","gazon","Alignement","Non","RAS",2009-01-01,NA,NA,NA,NA,"PLAACE","CASQ","Feuillu",FALSE,"Orthophoto"
1717514.0792,8293877.6744,"Quartier Saint-Martin - Oëstres","Rue Georges Charpak",7,3,47,"EN PLACE","jeune","semi libre","gazon","Alignement","Non","RAS",2009-01-01,NA,NA,NA,NA,"PLAACE","CASQ","Feuillu",FALSE,"Orthophoto"
1717501.1244,8293873.0658,"Quartier Saint-Martin - Oëstres","Rue Georges Charpak",7,3,50,"EN PLACE","jeune","semi libre","gazon","Alignement","Non","RAS",2009-01-01,NA,NA,NA,NA,"PLAACE","CASQ","Feuillu",FALSE,"Orthophoto"
1717488.0799,8293868.6311,"Quartier Saint-Martin - Oëstres","Rue Georges Charpak",7,3,48,"EN PLACE","jeune","semi libre","gazon","Alignement","Non","RAS",2009-01-01,NA,NA,NA,NA,"PLAACE","CASQ","Feuillu",FALSE,"Orthophoto"
1717475.4598,8293864.1668,"Quartier Saint-Martin - Oëstres","Rue Georges Charpak",7,3,43,"EN PLACE","jeune","semi libre","gazon","Alignement","Non","RAS",2009-01-01,NA,NA,NA,NA,"PLAACE","CASQ","Feuillu",FALSE,"Orthophoto"
1717462.9182,8293859.9746,"Quartier Saint-Martin - Oëstres","Rue Georges Charpak",7,3,40,"EN PLACE","jeune","semi libre","gazon","Alignement","Non","RAS",2009-01-01,NA,NA,NA,NA,"PLAACE","CASQ","Feuillu",FALSE,"Orthophoto"
1717450.3197,8293856.1445,"Quartier Saint-Martin - Oëstres","Rue Georges Charpak",7,3,43,"EN PLACE","jeune","semi libre","gazon","Alignement","Non","RAS",2009-01-01,NA,NA,NA,NA,"PLAACE","CASQ","Feuillu",FALSE,"Orthophoto"
1717436.8822,8293852.0594,"Quartier Saint-Martin - Oëstres","Rue Georges Charpak",7,3,43,"EN PLACE","jeune","semi libre","gazon","Alignement","Non","RAS",2009-01-01,NA,NA,NA,NA,"PLAACE","CASQ","Feuillu",FALSE,"Orthophoto"
1717423.1709,8293848.1997,"Quartier Saint-Martin - Oëstres","Rue Georges Charpak",7,3,44,"EN PLACE","jeune","semi libre","gazon","Alignement","Non","RAS",2009-01-01,NA,NA,NA,NA,"PLAACE","CASQ","Feuillu",FALSE,"Orthophoto"
1717409.4801,8293844.3457,"Quartier Saint-Martin - Oëstres","Rue Georges Charpak",7,3,41,"EN PLACE","jeune","semi libre","gazon","Alignement","Non","RAS",2009-01-01,NA,NA,NA,NA,"PLAACE","CASQ","Feuillu",FALSE,"Orthophoto"
1717395.6621,8293840.8642,"Quartier Saint-Martin - Oëstres","Rue Georges Charpak",7,3,45,"EN PLACE","jeune","semi libre","gazon","Alignement","Non","RAS",2009-01-01,NA,NA,NA,NA,"PLAACE","CASQ","Feuillu",FALSE,"Orthophoto"
1717381.5783,8293837.3158,"Quartier Saint-Martin - Oëstres","Rue Georges Charpak",7,3,49,"EN PLACE","jeune","semi libre","gazon","Alignement","Non","RAS",2009-01-01,NA,NA,NA,NA,"PLAACE","CASQ","Feuillu",FALSE,"Orthophoto"
1717367.3865,8293834.1682,"Quartier Saint-Martin - Oëstres","Rue Georges Charpak",7,3,47,"EN PLACE","jeune","semi libre","gazon","Alignement","Non","RAS",2009-01-01,NA,NA,NA,NA,"PLAACE","CASQ","Feuillu",FALSE,"Orthophoto"
1717352.2618,8293831.0142,"Quartier Saint-Martin - Oëstres","Rue Georges Charpak",7,3,52,"EN PLACE","jeune","semi libre","gazon","Alignement","Non","RAS",2009-01-01,NA,NA,NA,NA,"PLAACE","CASQ","Feuillu",FALSE,"Orthophoto"
1717336.8917,8293828.1754,"Quartier Saint-Martin - Oëstres","Rue Georges Charpak",7,3,48,"EN PLACE","jeune","semi libre","gazon","Alignement","Non","RAS",2009-01-01,NA,NA,NA,NA,"PLAACE","CASQ","Feuillu",FALSE,"Orthophoto"
1717322.0929,8293825.4421,"Quartier Saint-Martin - Oëstres","Rue Georges Charpak",7,3,52,"EN PLACE","jeune","semi libre","gazon","Alignement","Non","RAS",2009-01-01,NA,NA,NA,NA,"PLAACE","CASQ","Feuillu",FALSE,"Orthophoto"
1717308.5792,8293823.2947,"Quartier Saint-Martin - Oëstres","Rue Georges Charpak",7,3,52,"EN PLACE","jeune","semi libre","gazon","Alignement","Non","RAS",2009-01-01,NA,NA,NA,NA,"PLAACE","CASQ","Feuillu",FALSE,"Orthophoto"
1717295.3575,8293821.1936,"Quartier Saint-Martin - Oëstres","Rue Georges Charpak",7,3,47,"EN PLACE","jeune","semi libre","gazon","Alignement","Non","RAS",2009-01-01,NA,NA,NA,NA,"PLAACE","CASQ","Feuillu",FALSE,"Orthophoto"
1717282.226,8293819.107,"Quartier Saint-Martin - Oëstres","Rue Georges Charpak",7,3,72,"EN PLACE","jeune","semi libre","gazon","Alignement","Non","RAS",2009-01-01,NA,NA,NA,NA,"PLAACE","CASQ","Feuillu",FALSE,"Orthophoto"
1717268.347,8293817.7425,"Quartier Saint-Martin - Oëstres","Rue Georges Charpak",7,3,61,"EN PLACE","jeune","semi libre","gazon","Alignement","Non","RAS",2009-01-01,NA,NA,NA,NA,"PLAACE","CASQ","Feuillu",FALSE,"Orthophoto"
1717254.5057,8293815.6052,"Quartier Saint-Martin - Oëstres","Rue Georges Charpak",7,3,65,"EN PLACE","jeune","semi libre","gazon","Alignement","Non","RAS",2009-01-01,NA,NA,NA,NA,"PLAACE","CASQ","Feuillu",FALSE,"Orthophoto"
1717240.4974,8293813.2208,"Quartier Saint-Martin - Oëstres","Rue Georges Charpak",8,3,73,"EN PLACE","jeune","semi libre","gazon","Alignement","Non","RAS",2009-01-01,NA,NA,NA,NA,"PLAACE","CASQ","Feuillu",FALSE,"Orthophoto"
1717226.2336,8293810.793,"Quartier Saint-Martin - Oëstres","Rue Georges Charpak",8,3,75,"EN PLACE","jeune","semi libre","gazon","Alignement","Non","RAS",2009-01-01,NA,NA,NA,NA,"PLAACE","CASQ","Feuillu",FALSE,"Orthophoto"
1717212.1733,8293808.0865,"Quartier Saint-Martin - Oëstres","Rue Georges Charpak",8,3,84,"EN PLACE","jeune","semi libre","gazon","Alignement","Non","RAS",2009-01-01,NA,NA,NA,NA,"PLAACE","CASQ","Feuillu",FALSE,"Orthophoto"
1717197.5737,8293805.2764,"Quartier Saint-Martin - Oëstres","Rue Georges Charpak",8,3,85,"EN PLACE","jeune","semi libre","gazon","Alignement","Non","RAS",2009-01-01,NA,NA,NA,NA,"PLAACE","CASQ","Feuillu",FALSE,"Orthophoto"
1717183.1019,8293801.9348,"Quartier Saint-Martin - Oëstres","Rue Georges Charpak",8,3,82,"EN PLACE","jeune","semi libre","gazon","Alignement","Non","RAS",2009-01-01,NA,NA,NA,NA,"PLAACE","CASQ","Feuillu",FALSE,"Orthophoto"
1717169.8127,8293798.8664,"Quartier Saint-Martin - Oëstres","Rue Georges Charpak",7,3,82,"EN PLACE","jeune","semi libre","gazon","Alignement","Non","RAS",2009-01-01,NA,NA,NA,NA,"PLAACE","CASQ","Feuillu",FALSE,"Orthophoto"
1717154.1675,8293794.9912,"Quartier Saint-Martin - Oëstres","Rue Georges Charpak",7,3,72,"EN PLACE","jeune","semi libre","gazon","Alignement","Non","RAS",2009-01-01,NA,NA,NA,NA,"PLAACE","CASQ","Feuillu",FALSE,"Orthophoto"
1717138.3274,8293791.0678,"Quartier Saint-Martin - Oëstres","Rue Georges Charpak",7,3,59,"EN PLACE","jeune","semi libre","gazon","Alignement","Non","RAS",2009-01-01,NA,NA,NA,NA,"PLAACE","CASQ","Feuillu",FALSE,"Orthophoto"
1717122.8969,8293786.7865,"Quartier Saint-Martin - Oëstres","Rue Georges Charpak",7,3,53,"EN PLACE","jeune","semi libre","gazon","Alignement","Non","RAS",2009-01-01,NA,NA,NA,NA,"PLAACE","CASQ","Feuillu",FALSE,"Orthophoto"
1717107.4356,8293782.4965,"Quartier Saint-Martin - Oëstres","Rue Georges Charpak",7,3,47,"EN PLACE","jeune","semi libre","gazon","Alignement","Non","RAS",2009-01-01,NA,NA,NA,NA,"PLAACE","CASQ","Feuillu",FALSE,"Orthophoto"
1717093.327,8293781.2357,"Quartier Saint-Martin - Oëstres","Rue Georges Charpak",7,3,42,"EN PLACE","jeune","semi libre","gazon","Alignement","Non","RAS",2009-01-01,NA,NA,NA,NA,"PLAACE","CASQ","Feuillu",FALSE,"Orthophoto"
